ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2018;C0042BLCOB;5200208004;446,74;423,23;493,77;305,67;493,77;446,74;517,28;540,79;427,74;495,28;450,25;405,23
2018;C0042BLCOB;5200208005;0;66;66;41,8;66;66;0;66;0;0;4;0
2018;C0042BLCOB;5200208008;39,9;39,9;39,9;0;39,9;0;79,8;39,9;79,8;0;39,9;0
2018;C0042BLCOB;5200208012;-39,9;-39,9;-39,9;-39,9;-39,9;-39,9;-39,9;-39,9;-39,9;-39,9;0;0
2018;C0042BLCOB;5200208013;0;36000;0;0;0;0;0;0;0;0;0;0
2018;C0042BLCOB;5200502004;0;0;0;0;0;0;0;0;0;137,76;0;0
2018;C0042BLCOB;5200503001;0;0;0;0;120,9;0;0;0;0;238,02;153,68;-391,7
2018;C0042BLCOB;5200503003;0;0;0;0;0;0;0;0;540;0;0;0
2018;C0042BLCOB;5200503005;0;357,36;0;68,23;337,77;0;0;0;0;0;0;0
2018;C0042BLCOB;5200504025;8133,18;8163,31;0;0;0;0;0;5053,63;6426,75;4625,06;7202,47;4661,81
2018;C0042BLJUR;5200201001;16318,74;20018,31;20017,9;36945,84;6172,59;8530,21;8530,71;8530,46;6674,79;5440,22;5440,92;4613,62
2018;C0042BLJUR;5200201002;0;0;0;0;0;0;0;0;933,06;0;0;0
2018;C0042BLJUR;5200201003;0;0;0;0;0;0;0;0;221,16;0;0;0
2018;C0042BLJUR;5200203001;2224,22;2224,22;2224,24;2224,22;947,77;947,79;947,77;947,77;708,13;604,44;604,44;626,66
2018;C0042BLJUR;5200203002;1179,71;785,16;785,14;785,17;334,56;334,56;334,56;334,58;-2089,61;213,38;213,36;-516,2
2018;C0042BLJUR;5200204001;1668,17;1668,17;1668,17;1668,17;710,83;710,84;710,83;710,83;531,09;453,33;-1360;2300
2018;C0042BLJUR;5200204002;588,85;588,86;588,87;588,87;250,9;250,94;250,93;250,91;-353,37;160,03;160,01;-827,38
2018;C0042BLJUR;5200205001;5801,54;5464,93;5464,93;10086,28;1685,19;2328,72;2328,72;2328,73;2699,95;1485,17;1485,15;2765,72
2018;C0042BLJUR;5200205002;1305,51;1601,44;1601,44;2955,68;493,81;682,4;682,4;682,4;-150,77;435,2;435,2;351,36
2018;C0042BLJUR;5200207001;0;0;0;5569,59;0;0;0;0;0;0;0;0
2018;C0042BLJUR;5200208001;508,68;569,88;731,24;715,24;565,95;565,95;565,95;565,95;534,85;375,99;375,99;682,42
2018;C0042BLJUR;5200208003;60,85;60,85;60,85;60,85;26,44;26,44;26,44;26,44;26,44;18,44;18,44;18,54
2018;C0042BLJUR;5200208004;752,41;846,46;987,54;987,54;799,44;1410,75;1551,84;1528,33;1006,97;990,56;900,5;675,38
2018;C0042BLJUR;5200208005;132;132;132;132;132;198;132;198;66;66;86;58,33
2018;C0042BLJUR;5200208007;0;0;0;0;510;900;900;900;900;900;2870;1200
2018;C0042BLJUR;5200208009;225,32;303,9;359,7;384,9;470,7;497,1;549,9;401,4;245,04;145,2;132;99
2018;C0042BLJUR;5200208013;0;0;0;22800;0;0;0;0;0;0;0;0
2018;C0042BLJUR;5200502003;0;0;0;0;0;0;0;0;0;0;340,5;0
2018;C0042BLJUR;5200502004;0;0;85,5;0;0;0;0;0;0;0;0;0
2018;C0042BLJUR;5200503001;1039,2;3117,91;8845,76;22257,68;27470,4;25805,93;4394,83;5508,62;3341,99;2536,16;800,1;1239,52
2018;C0042BLJUR;5200503003;0;0;0;230;0;0;0;0;0;0;0;0
2018;C0042BLJUR;5200503005;4316,12;2643,24;117;5269,97;5328,16;0;53,65;80,95;50,09;0;0;188
2018;C0042BLJUR;5200503008;0;0;0;984,95;0;0;0;0;0;0;0;0
2018;C0042BLJUR;5200504019;0;0;0;0;6500;0;0;0;0;0;0;0
2018;C0042BLJUT;5200201001;4142,62;4780,39;4780,14;4780,14;2071,4;0;0;0;0;0;0;0
2018;C0042BLJUT;5200201002;0;0;0;0;409;0;0;0;0;0;0;0
2018;C0042BLJUT;5200201003;0;0;0;0;178,22;0;0;0;0;0;0;0
2018;C0042BLJUT;5200203001;531,14;531,14;531,14;531,13;-178,22;0;0;0;0;0;0;0
2018;C0042BLJUT;5200203002;255,48;187,49;187,5;187,49;-2249,89;0;0;0;0;0;0;0
2018;C0042BLJUT;5200204001;398,35;398,36;398,35;398,35;34,08;0;0;0;0;0;0;0
2018;C0042BLJUT;5200204002;140,6;140,63;140,62;140,62;-367,18;0;0;0;0;0;0;0
2018;C0042BLJUT;5200205001;1363,02;1305;1305;1305;1180,87;0;0;0;0;0;0;0
2018;C0042BLJUT;5200205002;331,42;382,41;382,41;382,41;133,33;0;0;0;0;0;0;0
2018;C0042BLJUT;5200208001;0;0;0;185,13;185,13;0;0;0;0;0;0;0
2018;C0042BLJUT;5200208003;0;0;0;14,53;14,53;0;0;0;0;0;0;0
2018;C0042BLJUT;5200208004;-4,75;-4,5;-5,25;399,72;174,02;0;0;0;0;0;0;0
2018;C0042BLJUT;5200208005;66;66;66;66;0;0;0;0;0;0;0;0
2018;C0042BLJUT;5200208011;-56,96;-56,96;-56,96;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200201001;1678,71;3566,99;1403,76;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200201003;0;0;349,75;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200203001;699,39;699,36;-0,05;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200203002;-2336,26;537,94;-2715,9;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200204001;524,54;524,53;0;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200204002;185,15;185,16;-202,46;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200205001;1623,7;1966,98;746,48;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200205002;218,21;285,34;28,44;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200208001;569,88;569,88;569,88;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200208003;19,13;19,13;19,13;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200208004;423,23;258,64;99,02;0;0;0;0;0;0;0;0;0
2018;C0042BLMKT;5200208005;30,8;66;0;0;0;0;0;0;0;0;0;0
2018;C0042BLPLL;5200502004;5016,02;-13476,76;4825,53;7817,08;9094,61;5252,81;3883,64;4486,52;2951,8;4954,77;3117,31;3296,01
2018;C0042BLPLL;5200503002;0;0;6000;0;0;0;0;0;0;0;0;0
2018;C0042BLPLL;5200503003;0;0;0;0;0;0;1050;0;0;0;0;2804,88
2018;C0042BLPLL;5200503004;0;1226,34;-88,7;0;-1137,64;0;0;0;0;0;0;0
2018;C0042BLPLL;5200503005;11434,25;-12866,85;16105,45;5966,37;11339,6;36180,41;7923,04;45758,48;37355,11;31811,61;32009,73;26683,3
2018;C0042BLPLL;5200504002;-7764,96;26105,98;53479,69;2047,34;-16726,33;1243,26;1395,95;2470,05;1419,48;-455,12;1534,01;155,5
2018;C0042BLPLL;5200504008;-8000;0;0;0;0;0;0;0;0;0;0;0
2018;C0042BLPLL;5200504012;0;0;0;560;0;0;0;0;0;0;0;0
2018;C0042BLPLL;5300202002;0;0;0;0;0;107;0;0;0;0;0;1015,92
2018;C0042BLPLM;5200201001;5172,12;5967,51;5967,26;5968,26;5967,3;5968,05;5967,55;5967,3;5967,8;3978,32;5967,25;5952,31
2018;C0042BLPLM;5200203001;663,05;663,07;663,06;663,06;663,06;663,07;663,05;663,07;663,07;663,06;663,07;1070,17
2018;C0042BLPLM;5200203002;318,92;234,07;234,06;234,06;234,06;234,06;234,06;234,06;234,06;-1426,24;234,07;-498,8
2018;C0042BLPLM;5200204001;497,3;497,29;497,3;497,3;497,29;497,3;497,3;497,29;497,3;497,3;-2486,49;3696,61
2018;C0042BLPLM;5200204002;175,54;175,54;175,55;175,54;175,54;175,56;175,54;175,54;175,55;175,55;175,54;-1436,35
2018;C0042BLPLM;5200205001;1701,56;1629,15;1629,15;1629,15;1629,15;1629,15;1629,15;1629,15;1629,15;1677,55;1629,15;4339,64
2018;C0042BLPLM;5200205002;413,75;477,4;477,4;477,4;477,4;477,4;477,4;477,4;477,4;318,26;477,4;395,71
2018;C0042BLPLM;5200208001;189,96;189,96;189,96;189,96;189,96;189,96;189,96;189,96;190,86;190,86;190,86;229,61
2018;C0042BLPLM;5200208003;17,61;17,61;17,61;17,61;11,12;11,12;11,12;11,12;11,12;11,12;11,12;11,52
2018;C0042BLPLM;5200208004;446,74;423,23;493,77;493,77;493,77;470,25;517,28;493,77;427,74;315,18;450,25;337,69
2018;C0042BLPLM;5200208005;66;66;66;66;66;66;66;66;66;46,2;80,8;58,33
2018;C0042BLPLM;5200503001;1114,67;1167,35;5400,37;2048,94;2396,54;2961,08;841,79;0;34,9;0;0;0
2018;C0042BLPLM;5200503005;0;0;145,15;0;163,15;0;0;0;0;0;0;0
2018;C0042BLREP;5200201001;11326,54;13246,76;15038,81;11002,36;10700,51;13982,98;13294,15;13562,01;12886,36;14193,08;13539,21;14251,4
2018;C0042BLREP;5200201002;0;0;115,88;0;0;0;0;0;0;0;0;0
2018;C0042BLREP;5200201003;0;0;369,34;0;0;0;0;0;0;0;0;0
2018;C0042BLREP;5200202002;0;0;0;1200;0;2750;0;1400;0;3400;0;2800
2018;C0042BLREP;5200203001;1764,67;1752,87;2310,51;1515,8;1189,16;6178,24;1477,08;1662,56;1884,49;1954,65;1504,27;2626,24
2018;C0042BLREP;5200203002;-1020,4;-642,19;-2141,54;535,08;419,77;2180,91;521,42;586,89;-202,69;690;531,01;-2715,23
2018;C0042BLREP;5200204001;1301,51;1301,49;1094,9;1046,86;891,87;2474,05;1107,82;1246,92;1291,13;1466,01;-5640,93;8616,37
2018;C0042BLREP;5200204002;459,4;459,42;96,31;369,53;314,84;873,33;391,05;440,16;455,77;517,52;398,21;-3476,79
2018;C0042BLREP;5200205001;4586,42;4282,38;5019,72;3331,25;2921,69;4291,5;3629,19;4084,88;3827,46;4802,59;3695,91;10968,98
2018;C0042BLREP;5200205002;906,12;1059,73;1091,08;976,18;856,18;1338,49;1063,49;1197,03;1031;1407,34;1083,05;1191,4
2018;C0042BLREP;5200208001;989,32;1012,32;1202,28;565,05;535,65;917,57;898,28;919,37;936,57;948,57;869,48;1039,19
2018;C0042BLREP;5200208003;46,88;46,88;59,04;32,38;24;32;32;32;32;32;32;32
2018;C0042BLREP;5200208004;1528,32;1434,28;1558,06;1481,31;1457,79;1833,98;2069,12;2069,12;1530,86;1981,12;1801;1305,74
2018;C0042BLREP;5200208005;220;226,6;198;198;198;264;264;264;264;264;328;223,99
2018;C0042BLREP;5200208009;199,47;181,52;236,86;90,2;0;0;0;0;0;0;0;0
2018;C0042BLREP;5200208013;0;0;22800;0;0;0;0;0;0;0;0;0
2018;C0042BLREP;5200503005;0;0;0;129,54;123,84;0;0;0;0;0;0;0
2018;C0042BLREP;5200504025;9692,64;7076,69;10813,32;11373,87;13369,49;14808,73;15513,38;3830,63;7290,28;0;557,7;1126,58
2018;C0042BLRHU;5200208006;0;0;2920;0;9062,5;350;0;0;0;0;800;0
2018;C0042BLRHU;5200208008;0;0;1744,95;0;0;0;742;0;0;75;0;0
2018;C0042BLRHU;5200410004;0;0;0;0;491,4;0;0;0;0;0;0;0
2018;C0042BLRHU;5200503001;0;0;0;0;0;0;2792,38;0;34,9;0;0;0
2018;C0042BLRHU;5200503004;0;0;0;0;0;0;0;0;0;0;1500;0
2018;C0042BLRHU;5200503005;0;0;5150;456;1100;0;0;790;0;0;0;700
2018;C0042BLRHU;5200503011;0;0;0;0;0;0;0;460;0;0;0;0
2018;C0042BLRHU;5200504002;0;0;2088;8177;0;0;0;0;0;75;0;75
2018;C0042BLRHU;5200504012;0;0;2890;0;0;0;0;0;0;1138;0;0
2018;C0042BLRHU;5200504014;0;0;0;0;570;0;0;0;0;680;0;0
2018;C0042BLRHU;5200504025;0;0;0;0;840;0;0;0;0;0;700;35
2018;C0042BOIMP;5200502003;8540,09;9330,09;43473,35;27166,31;22860,27;3500;11261,57;5837,65;1771,44;20106,81;11270,51;19759,13
2018;C0042BOIMP;5200502005;2659,69;355,11;3617,41;2616,19;2880,8;2212,86;2811,12;2413,95;2452,79;1990,18;2427,14;206,18
2018;C0042BOIMP;5200503009;0;0;0;0;350;0;0;0;0;0;0;0
2018;C0042BOIMP;5200504002;0;0;0;0;0;24236,7;22848,14;16288,14;22508,14;23239,14;19990,67;23573,19
2018;C0042BOIMP;5200504008;2884,42;763,15;4963,83;2884,42;2884,42;2884,42;2884,42;2884,42;2842,56;3077,68;4783,4;763,15
2018;C0042BOIMP;5200504010;4222,31;4222,61;1532,61;15842,61;3090;-2357,3;9132,7;6520,09;6520,09;18299,17;2612,6;2046,3
2018;C0042BOIMP;5200504018;136,04;496,61;971,24;605,37;0;338,7;0;909,6;0;0;0;0
2018;C0042BOIMP;5200504025;0;23554,13;17357,54;23707,54;19649,54;0;0;0;0;0;0;0
2018;C0042COAES;5200201001;27047,09;28077,27;30597,9;32132,55;32679,6;32663,36;31549,75;23743,85;32319,12;32694,81;32716,27;30865,03
2018;C0042COAES;5200201002;6598,03;6459,17;6668,19;7728,34;6877,81;6892,49;6560,2;4832,53;4615,92;6884,74;5678,67;5289,72
2018;C0042COAES;5200201003;0;43,03;0;0;0;0;0;0;0;0;0;0
2018;C0042COAES;5200202002;193;193;193;193;193;193;193;193;193;193;193;193
2018;C0042COAES;5200203001;4384,23;4209,72;4179,26;4459,45;5122,68;4400,29;4403,19;4189,15;4167,95;4450,1;4290,78;4245,41
2018;C0042COAES;5200203002;-687,38;39,45;825,37;1574,2;1808,29;1553,3;676,43;-6830,88;1535,58;1570,89;1514,63;-885,05
2018;C0042COAES;5200204001;1844,86;1724,03;1685,68;2427,17;3509,67;3312,47;3286,17;1825,53;3124,31;3331,75;-6266,2;19193,2
2018;C0042COAES;5200204002;1462,99;973,64;906,23;1106,48;1238,91;1169,3;1160;1108,68;1102,83;1176,13;1135,12;-9408,77
2018;C0042COAES;5200205001;11464,53;10551,63;10310,02;10934,38;10803,56;10774,58;10532,05;12656,63;10355,68;10857,9;10534,52;21115
2018;C0042COAES;5200205002;2707,13;2767,94;2996,67;3204,21;3180,09;3179,94;3064,16;2301,39;2970,32;3181,76;3087,01;2907,61
2018;C0042COAES;5200208001;4141,36;4382,22;4152,91;4448,54;4421,79;4450,36;3918,23;3960,53;4336,88;4354,16;4454,14;5175,32
2018;C0042COAES;5200208003;106,61;106,61;106,61;106,61;92,42;92,42;92,42;92,42;92,42;92,42;92,42;92,42
2018;C0042COAES;5200208004;4570,11;3202,03;4749,22;4795,23;4840,26;4862,77;4570,11;4862,72;4389,96;8014,47;4367,45;3917,22
2018;C0042COAES;5200208008;0;0;0;0;0;0;3412;0;0;0;0;0
2018;C0042COAES;5200208009;825,09;404,17;740,04;973,8;967,29;976,1;853,97;958,43;873,88;1176,58;324,42;576,61
2018;C0042COAES;5200410004;817,2;0;-817,2;0;0;0;0;0;0;0;0;0
2018;C0042COAES;5200501001;137084,41;169707,43;84137,33;299882,16;172271,17;129535,42;212816,47;192272,31;197261,89;197444,24;195907,15;195907,15
2018;C0042COAES;5200501002;0;0;1800;0;0;0;0;0;0;0;0;0
2018;C0042COAES;5200501003;42252,37;73141,52;40717,39;59895,38;49677,44;46570,49;43361,3;36865,29;38189,72;47129,4;48844,87;28576,25
2018;C0042COAES;5200502003;1877,01;355,48;507,87;0;59,2;0;0;696,32;0;0;0;5111,81
2018;C0042COAES;5200502004;37323,51;36418,35;36409,78;33501,23;38365,29;33392,43;74851,52;38903,9;-1097,21;39051,28;74599,13;-1753,41
2018;C0042COAES;5200502005;123,99;115,52;538,52;0;-32,21;0;0;40382,26;-40374,17;0;0;0
2018;C0042COAES;5200502007;16668,65;6503,4;9787,2;6502,9;9915,2;8957,3;6527,15;10774,8;10496,6;6721,5;7076,4;168
2018;C0042COAES;5200503002;16069,26;12473,01;12112,92;20530,09;19575,27;3855,52;15660,95;20909,22;20394,3;14124,86;15399,81;12317,34
2018;C0042COAES;5200503003;-21285,05;11005,79;40410,91;-21458,93;-14741,2;-20643,48;-10557,88;18860,33;-43433,54;6755,52;-18877,17;4808,39
2018;C0042COAES;5200503004;38872,75;55187,78;64348,52;46949,92;67152,34;41191,14;71976,72;52638,45;49082;50079,83;63695,62;30728,9
2018;C0042COAES;5200503005;-7654,65;-4894,88;3602,81;3405,11;-2463,92;3909,44;314,86;6087,09;-251,08;4564,67;-538,68;-218,23
2018;C0042COAES;5200504002;0;0;0;0;0;9450;4050;0;0;0;0;0
2018;C0042COAES;5200504005;9540,9;0;11473,66;0;0;0;0;6400;0;0;0;0
2018;C0042COAES;5200504006;0;0;1377;3886,75;3886,75;459;459;459;459;459;459;459
2018;C0042COAES;5200504010;3502,91;0;0;0;0;0;0;0;0;0;0;0
2018;C0042COAES;5200504018;12042,11;7317,87;10170,81;12320,28;11365,54;10517,05;11359,47;6633,27;12716,67;8297,21;10142,58;9434,75
2018;C0042COAES;5200504019;30759,38;18667,5;19271,2;19448,8;19373,5;18688;18677,3;19383,4;27054,6;18767,1;18672;18323,9
2018;C0042COAES;5200504020;0;0;0;0;0;0;0;38,89;38,89;38,89;38,89;0
2018;C0042COAES;5200504021;1214,08;460;165,92;460;460;460;460;460;460;910;460;0
2018;C0042COAES;5200504025;-24414,49;0;0;34059,4;34604,46;30695,54;31722,47;31134,66;31467,41;36790,39;32640,95;32787,9
2018;C0042COAES;5200505002;0;60465,27;20155,09;40310,18;20155,09;60465,27;0;0;0;0;0;0
2018;C0042COAES;5300202002;515,26;1197,18;0;0;0;0;0;0;0;0;0;0
2018;C0042COBEN;5200208001;363867,78;61281,83;47381,51;28510,34;39908,59;32419,54;34001,32;28941,77;32133,2;34062,97;227545,23;-176216,79
2018;C0042COBEN;5200208003;-5396,52;1833,26;1547,8;1147,01;-4212,28;2788,6;790,91;853,91;5314,85;-4409,77;107,8;151,73
2018;C0042COBEN;5200208004;35945,67;111735,91;19066,25;25189,52;51819,82;46645,43;93653,02;219470,39;88895,57;5147,49;40672,26;20450,03
2018;C0042COBEN;5200208005;0;0;-241,25;-241,25;-472,85;-472,85;-472,85;-441,39;-114,28;-241,25;-241,25;-217,13
2018;C0042COBEN;5200208009;-5863,62;-17752,28;-18701,66;-25779,25;-26442,19;-25087,29;-26957,27;-3374,85;-17982,17;6471,12;-46010,02;2422,94
2018;C0042COBEN;5200208011;-7287,73;-7262,18;-7370,9;-7950,46;-8276,99;-7883,03;-8001,93;-7773,36;-7690,19;-8295,59;-8958,61;-10184,71
2018;C0042COBEN;5200504002;8128,36;9148,05;8447,26;2280;0;0;595,72;0;0;0;0;0
2018;C0042COBEN;5300202002;178,1;0;0;0;0;0;0;0;0;0;0;0
2018;C0042COBUS;5200410004;357683,38;934514,86;554019,06;359053,31;632298,84;340483,61;785814,38;869611,37;1043989,44;1074209,89;-285202,09;-6209420,21
2018;C0042COBUS;5200502003;0;6000;0;0;0;0;0;1003,11;1003,11;1003,11;1003,11;-10012,44
2018;C0042COBUS;5200502005;0;0;0;403482,26;6000;0;0;0;0;0;0;-409482,26
2018;C0042COBUS;5200503007;0;0;0;0;0;0;0;0;0;8400;0;-8400
2018;C0042COBUS;5200504002;0;8160;0;0;0;0;0;0;0;45000;0;-53160
2018;C0042COBUS;5200504005;0;0;0;0;0;0;0;0;0;8800;0;-8800
2018;C0042COBUS;5200504007;0;0;0;1464,67;0;15110,79;5100,61;31044,4;4532,34;19506,61;5323,2;-82082,62
2018;C0042COBUS;5200504010;0;0;0;0;0;0;0;0;7691,85;0;0;-7691,85
2018;C0042COBUS;5200504014;0;185;0;0;0;0;0;0;0;0;0;-185
2018;C0042COBUS;5200504020;7071,58;3571,56;57381,6;2077,6;1931,32;5094,1;8894,04;2861,4;13456,25;1749,5;-51524;-52564,95
2018;C0042COBUS;5200504025;0;0;0;0;0;0;0;0;800;0;0;-800
2018;C0042COCAR;5200201001;27019,93;28209,75;28862,87;26948,43;34550,31;35587,94;35626,72;36236,05;38064,66;35568,76;35601,79;34254,72
2018;C0042COCAR;5200201002;252,45;0;0;0;0;0;1091,24;0;0;0;0;0
2018;C0042COCAR;5200201003;131,43;0;0;0;0;0;43,37;0;0;0;0;0
2018;C0042COCAR;5200202002;0;0;166,5;0;0;0;0;0;0;0;0;0
2018;C0042COCAR;5200203001;3865,48;3982,75;6152,95;4218,14;5288,4;4295,68;4277,37;4191,55;4986,81;4180,9;3995,51;5229,66
2018;C0042COCAR;5200203002;-1438,05;-489,59;426,12;-3519,96;2311,48;-742,02;269,26;1565,14;1760,34;554,98;402,65;-283,29
2018;C0042COCAR;5200204001;3194,64;2987,06;3533,23;1263,54;2940,43;1206,12;2119,3;3124,39;3441,73;1318,15;-7408,88;21996,87
2018;C0042COCAR;5200204002;1087,54;1054,43;1247,24;1192,74;1178,23;1102,38;935,91;1102,89;1214,94;1106,87;550,58;-9059,95
2018;C0042COCAR;5200205001;10292,61;9659,32;10385,33;10287,03;10972,02;10548,36;10799,82;10209,07;10391,46;10351,62;10357,81;20690,51
2018;C0042COCAR;5200205002;2724,14;2682,49;2793,47;2520,48;2722,07;2889,16;2669,29;2910,31;3045,09;2845,42;2848,26;2740,4
2018;C0042COCAR;5200208001;4103,35;3883,08;3850,51;3942,62;3757,08;3853,48;4017,71;3838,53;3592,76;3408,81;3656,07;3910,13
2018;C0042COCAR;5200208003;118,95;110,95;118,95;118,95;88,52;88,52;88,52;80,52;81,35;81,35;81,35;81,35
2018;C0042COCAR;5200208004;4378,87;2994,2;3894,72;3894,72;4344,98;4615,13;4043,74;4480,01;3849,66;4164,86;3475,9;3376,91
2018;C0042COCAR;5200208009;809,53;663,92;1246,29;1076,84;1424,3;1451,17;818,24;746,58;332,54;213,74;295,66;211,31
2018;C0042COCAR;5200502003;40,38;18,93;36,83;0;0;0;0;109,06;0;0;160,58;823,55
2018;C0042COCAR;5200502004;74,7;0;0;96,5;0;0;1,85;0;0;0;0;0
2018;C0042COCAR;5200503001;17,45;0;0;0;0;0;0;0;0;0;0;0
2018;C0042COCAR;5200503005;122,26;0;327,87;765,33;329,66;422,96;272;340,27;34,68;361,19;416,95;227,9
